Código;Descrição;Preço Venda
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463658;BLUSA ALCINHA BASICA POILAMIDA;59,9
463673;BLUSA TULE MANGA LONGA ESTAMPADA;65,9
463847;CASAQUINHO ML.BT.FRT.DV.V PUN.BARRA.CANELADA;59,9
464068;BODY MC.EM MALHA CANELADA DC.TRANSP.;79,9
464068;BODY MC.EM MALHA CANELADA DC.TRANSP.;79,9
464068;BODY MC.EM MALHA CANELADA DC.TRANSP.;79,9
464068;BODY MC.EM MALHA CANELADA DC.TRANSP.;79,9
464068;BODY MC.EM MALHA CANELADA DC.TRANSP.;79,9
464068;BODY MC.EM MALHA CANELADA DC.TRANSP.;79,9
464184;VESTIDO LONGO REGATA DECOTE V EM TULE TORCIDO C/FENDA;469,9
464375;COLAR DE FIOS VRS.VOLTAS COLLOR;25,9
464375;COLAR DE FIOS VRS.VOLTAS COLLOR;25,9
464436;CALÇA SOCIAL FLARE COS LARGO C/CAMADAS E 3 BTS.BS.FRT.;199,9
464518;CHEMISE MG 3/4.VISC.DRAPEADO NA FRENTE BOTOES;129,9
464832;SAIA MIDI COS FAIXA EM VISCOSE ESTAMPADA;99,9
464885;SAIA MIDI EM VISCOSE C/ FAIXA BARRA ASSIMETRICA;119,9
464885;SAIA MIDI EM VISCOSE C/ FAIXA BARRA ASSIMETRICA;119,9
465135;CLUTCH RETANGULAR DET. RISCA FECHO ROLINHO METAL;89,9
465140;CLUTCH QUADRADA FECHO METAL;89,9
465143;CLUTCH REDONDA PALHA FECHO ANEL METAL;179,9
465143;CLUTCH REDONDA PALHA FECHO ANEL METAL;179,9
465143;CLUTCH REDONDA PALHA FECHO ANEL METAL;179,9
465143;CLUTCH REDONDA PALHA FECHO ANEL METAL;179,9
465151;CLUTCH REGANT. PALHA FECHO MADRE PEROLA;110
465155;CLUTCH REGANG. DET. METAL LATERAL FECHO LACO;99,9
465156;CLUTCH RETANGULAR CANTOS FECHO METAL;129,9
465156;CLUTCH RETANGULAR CANTOS FECHO METAL;129,9
465156;CLUTCH RETANGULAR CANTOS FECHO METAL;129,9
465156;CLUTCH RETANGULAR CANTOS FECHO METAL;129,9
465156;CLUTCH RETANGULAR CANTOS FECHO METAL;129,9
465156;CLUTCH RETANGULAR CANTOS FECHO METAL;129,9
465156;CLUTCH RETANGULAR CANTOS FECHO METAL;129,9
465184;CASACO MASCULINO ZIPER FRT MG BARRA CANELADO;149,9
465230;SAIA MIDI PLINSSADA ESTAMPADA;69,9
465419;COLAR DE FIOS VRS.VOLTS NO DT.ARGOLAS MADEIRA;25,9
465419;COLAR DE FIOS VRS.VOLTS NO DT.ARGOLAS MADEIRA;25,9
465419;COLAR DE FIOS VRS.VOLTS NO DT.ARGOLAS MADEIRA;25,9
465420;COLAR CORDA CRUA DT.MEIA LUA EM ACRILICPO;29,9
465420;COLAR CORDA CRUA DT.MEIA LUA EM ACRILICPO;29,9
465420;COLAR CORDA CRUA DT.MEIA LUA EM ACRILICPO;29,9
465420;COLAR CORDA CRUA DT.MEIA LUA EM ACRILICPO;29,9
465429;COLAR MEIA LUA ACRILICO COLLOR;29,9
465429;COLAR MEIA LUA ACRILICO COLLOR;29,9
465429;COLAR MEIA LUA ACRILICO COLLOR;29,9
465429;COLAR MEIA LUA ACRILICO COLLOR;29,9
465429;COLAR MEIA LUA ACRILICO COLLOR;29,9
465429;COLAR MEIA LUA ACRILICO COLLOR;29,9
465429;COLAR MEIA LUA ACRILICO COLLOR;29,9
465898;SABONETE PRIMER PRE MAQUIAGEM;25,9
465900;SABONETE PRIMER POS MAQUIAGEM;25,9
465901;GOLA PESCOCO CANELADA;19,9
465982;CASACO MANGA LONGA ABERTO;79,9
465982;CASACO MANGA LONGA ABERTO;79,9
466072;BLUSA MC.DET.VIES GOLA REDONDA ESTAM. OH HONEY;49,9
466205;VESTIDO LONGO EM CREPE DECOTE V SAIA PLISSADA;299,9
466205;VESTIDO LONGO EM CREPE DECOTE V SAIA PLISSADA;299,9
466205;VESTIDO LONGO EM CREPE DECOTE V SAIA PLISSADA;299,9
466205;VESTIDO LONGO EM CREPE DECOTE V SAIA PLISSADA;299,9
466205;VESTIDO LONGO EM CREPE DECOTE V SAIA PLISSADA;299,9
466418;BLUSA ALÇA DECOTE V BOTOES;59,9
466478;GARRAFA TERMICA ACO INOX 500ML;59,9
466478;GARRAFA TERMICA ACO INOX 500ML;59,9
466478;GARRAFA TERMICA ACO INOX 500ML;59,9
466492;BLUSA DEC. CANOA MG LONGA BABADO PEROLA;59,9
466675;ANEL METAL X EM PEDRINHAS;10
466786;VESTIDO ALCA BSTO RECORTE FRT CINTO FIVELA;229,9
466786;VESTIDO ALCA BSTO RECORTE FRT CINTO FIVELA;229,9
466786;VESTIDO ALCA BSTO RECORTE FRT CINTO FIVELA;229,9
466786;VESTIDO ALCA BSTO RECORTE FRT CINTO FIVELA;229,9
466786;VESTIDO ALCA BSTO RECORTE FRT CINTO FIVELA;229,9
466786;VESTIDO ALCA BSTO RECORTE FRT CINTO FIVELA;229,9
466814;VESTIDO DEC. V BSTO FRANZ. MG 3\4;149,9
467214;CLUTCH QUADR.PALHA FECH.PEDRA RETAN.MESCLA;169,9
467218;CLUTCH ARREDON.DT.ARGOLA DP.MESCLA;159,9
467234;AGUA MICELAR RUBY ROSE P/ FACE, LABIOS E OLHOS120ML;19,9
467570;VESTIDO TRICO MG CURTA DET. LISTRA;99,9
467846;MACAQUINHO OMB/OMB MG GUIPIR FAIX FIV RED LINHO;129,9
468001;BOLSA BAUZINHO ALCA MAO VERNIZADA QUADRADA;79,9
468021;CLUTCH QUADRADA FORMAS METAL;169,9
468021;CLUTCH QUADRADA FORMAS METAL;169,9
468021;CLUTCH QUADRADA FORMAS METAL;169,9
468021;CLUTCH QUADRADA FORMAS METAL;169,9
468021;CLUTCH QUADRADA FORMAS METAL;169,9
468029;CLUTCH QUADR.EM PALHA FECHO ABACAXI METAL;119,9
468065;CLUTCH CONTORNO GEOMETRICO LUREX;99,9
468070;CLUTCH SINT. CROCO QUAD. FECHO METAL RETANG.;110
468070;CLUTCH SINT. CROCO QUAD. FECHO METAL RETANG.;110
468070;CLUTCH SINT. CROCO QUAD. FECHO METAL RETANG.;110
468072;CLUTCH SINT. RETANG. FECHO PASSANTE;99,9
468082;CLUTCH QUAD. CONTORNO METAL FECHO BOTAO;99,9
468085;CLUTCH OVAL MADRE PEROLA FECHO;149,9
468088;BLUSA ALCA LUREX DEC. V FRT E COSTA;39,9
468099;CHAVEIRO FRANJA PARA BOLSAS;10
468099;CHAVEIRO FRANJA PARA BOLSAS;10
468565;ALMOFADA DE PESCOCO GRANDE;29,9
468953;BLUSA MG. 3/4 DET.BTS.FRT.C/AMARRAÇÃO;59,9
469031;ANEL ALIANCA PRATA;13,9
469039;ANEL ALIANCA PRATA LARGA;15,9
469039;ANEL ALIANCA PRATA LARGA;15,9
469265;VESTIDO MC  DECOTE TRANSP.COM BOJO FENDA FRENTE;429,9
469266;VESTIDO ALCA BBD DECOTE TULE C FENDA;369,9
469266;VESTIDO ALCA BBD DECOTE TULE C FENDA;369,9
469429;VESTIDO TUBINHO LUREX LISTRADO RECORTE FRT;149,9
469540;MACACAO EM CREPE DECOTE VAZADO PREGAS;219,9
469580;VESTIDO M.C MIDI  DEC.TRANSP.RECORT.BARRA BBDS;139,9
469844;VESTIDO ALCA CORDA BOJO LISTRADO FAIXA;119,9
469865;MOCHILA PEQ. DET. REDONDO ZIPER;39,9
469982;CLUTCH DETALHE CROCO FECHO DUPLO METAL;89,9
469982;CLUTCH DETALHE CROCO FECHO DUPLO METAL;89,9
470008;LENCO COMPRID.TIPO TRICOT DET.FRANJA;59,9
470020;ECHARPE LA DET, FRANJA;59,9
470202;CLUTCH RETANGULAR EM ACRILICO COLLOR;149,9
470202;CLUTCH RETANGULAR EM ACRILICO COLLOR;149,9
470204;BOLSA EM PEROLA C/ TAMPA;99,9
470273;BLUSA MG 3/4 BOTOES FRENTE;129,9
470377;BRINCO FORMAS ACRILICA;15,9
470450;VESTIDO CURTO REG.ELAST.CINTURA C/ FAIXA;229,9
470514;VESTIDO MC.EM LUREX DECOTE VAZ.FENDA FRT.;299,9
470520;BOLSA SINTETICO ALCA MAO DETALHE BORDADO PRESPONTADO;99,9
470596;SHORT CLOUCHARD EM CREPE AMARR.C/FX.;79,9
470665;BOLSA SINT. GRANDE 2 ALCAS DET. BOLSO FRT;119,9
470669;CLUTCH EST.FECHO METAL DET STRASS;99,9
470685;CLUTCH RETANGULAR METALIZADA FECHO MTL.REDON.;129,9
470698;MOCHILA TACTEL DET. LISTRA BOLSO TELINHA LATERAL;89,9
470698;MOCHILA TACTEL DET. LISTRA BOLSO TELINHA LATERAL;89,9
470960;BLUSA RGT.DC.V BTS.EM VISCOLINHO BARRA ELASTEX;49,9
471104;BLUSA T-SHIRT MC.EM MALHA EST.FRT.PASSARO;39,9
471104;BLUSA T-SHIRT MC.EM MALHA EST.FRT.PASSARO;39,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471147;SAPATO BICO FINO NAPA SALTO FINO BAIXO;199,9
471175;CHAPEU FLOPPY LC.;49,9
471205;LUVA DOIS TECIDO DETALHE FURINHOS /LACO;29,9
471273;BLAZER ML.EM CREPE DET.BOLSO FRENTE;189,9
471324;BLUSA MC.BUFNT.DC.REDON.SUEDE POA;59,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471391;VESTIDO MC.FLARE DC.V DRAPEA.FX.TRANSPASS.LNG.FND.LT.;549,9
471457;SANDALIA EM VERNIZ TIRA SALTO FINO MEDIO;169,9
471457;SANDALIA EM VERNIZ TIRA SALTO FINO MEDIO;169,9
471457;SANDALIA EM VERNIZ TIRA SALTO FINO MEDIO;169,9
471554;SAIA MIDI EM LINHO BARRA BB.C/CT.;79,9
471626;MACAQUINHO RGT.DC.TRNSP.LP.SHORT SAIA BLS.FC.EM CREPE;99,9
471684;MACACAO PANTACOURT ALC.EM VISCO EST.ANIMAL PRINT C/CT.;179,9
471732;CINTO FEM.EM COURO FX.C/FV.REDONDA ENCAPD.MTLZ/FOSCO;79,9
471734;CINTO FEM.EM COURO LARGO FV.CORACAO C/PASST;69,9
471734;CINTO FEM.EM COURO LARGO FV.CORACAO C/PASST;69,9
471784;BRINCO ARGOLA PIERCING DET.PLAQUINHA;15,9
471790;BRINCO PIERCING BOLINHAS;13,9
471979;CALCA SKINNY LEGGING DET.ZIPER LATERAL;139,9
472007;BLUSA EM CREPE DECOTE U;149,9
472221;BRINCO FOLHEAD CORACAO DET RISCO;22,9
472297;CALCA SPORT FLARE BOLSO ZIPER FTE VIES LATER;139,9
472299;CAMISA ML.TRICOLINE DET.RENDA GUIPIR BT.;69,9
472359;CINTO LARGO SINTETICO FV.QUADRADA;15,9
472365;VESTIDO EM VISCOSE BARRA BABADO ESTAMPADO;139,9
472365;VESTIDO EM VISCOSE BARRA BABADO ESTAMPADO;139,9
472367;BLUSA MC.BABADO EM LAISE GOLA REDONDA;59,9
472374;VESTIDO MIDI DECOTE V EM MALHA;129,9
472439;VESTIDO MIDI REGATA TAXINHA LATERAL EM TRICOT;79,9
472496;CASAQUINHO ML.EM TRICOT.ABERT.TRABALHADO BLS.FRT.;79,9
472634;CALCA LEGGING COS LARGO;89,9
472634;CALCA LEGGING COS LARGO;89,9
472634;CALCA LEGGING COS LARGO;89,9
472634;CALCA LEGGING COS LARGO;89,9
472634;CALCA LEGGING COS LARGO;89,9
472634;CALCA LEGGING COS LARGO;89,9
472674;VESTIDO ALCA MIDI COM BOJO DET 4 BT C FAIXA;99,9
472716;BOLSA GRANDE LINHO ESTAMP ALCA CORDA;33,9
472787;T-SHIRT MANGA CURTA DESENHO BOLA;39,9
472787;T-SHIRT MANGA CURTA DESENHO BOLA;39,9
472805;BRINCO METAL PING CORACAO CADEADO;12,9
472853;VESTIDO LONDO ALCINHA CRUZADA EM CREPE LISTRADO;110
472864;VESTIDO ALCINHA LONGO EM VISCO LISO DECT.FRANZIDO;119,9
472897;BLUSA ALCA EM TRICOT BORDADO PEROLA;69,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
472993;CINTO COURO  FIVELA ARRENDONDADA;59,9
473070;SHORT PLUS SIZE PESPONTO  BS;99,9
473144;BLUSA EM MALHA CANELADA MANGA BUFANTE;59,9
473168;BLUSA  MANGA PRINCESA CORAÇÃO;49,9
473174;CALÇA FEMIN SUPER SKINNY BORDADO BS;110
473174;CALÇA FEMIN SUPER SKINNY BORDADO BS;110
473174;CALÇA FEMIN SUPER SKINNY BORDADO BS;110
473183;BLUSA MC.CANELADA MG.BBD.;25,9
473318;BLUSA MC.DECOTE VAZ.DET.RENDA;69,9
473662;LENCO ALG. TORCIDO;29,9
473662;LENCO ALG. TORCIDO;29,9
473662;LENCO ALG. TORCIDO;29,9
473676;BERMUDA JEANS ESCURO CO ALTO DETALHE BARRA;119,9
473717;BLUSA MANGA RECORTES BASICA LISA;29,9
473717;BLUSA MANGA RECORTES BASICA LISA;29,9
473814;BLUSA REGATA MUSCLE TEE BASICA;59,9
473829;VESTIDO MIDI ALCA O-A-O EM ALFAIATARIA COM CINTO;249,9
473830;VESTIDO MIDI PLISSADO COM CINTO;249,9
473830;VESTIDO MIDI PLISSADO COM CINTO;249,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473831;VESTIDO MC EM CREPE DECT V  DETALHE DRAPEADO;199,9
473881;VESTIDO MANGA FLARE DECOTE TRANSPASSADO EM CETIM;299,9
473881;VESTIDO MANGA FLARE DECOTE TRANSPASSADO EM CETIM;299,9
473881;VESTIDO MANGA FLARE DECOTE TRANSPASSADO EM CETIM;299,9
473881;VESTIDO MANGA FLARE DECOTE TRANSPASSADO EM CETIM;299,9
473975;CALCA SKINNY BOLSO LATERAL RECORTS;139,9
473982;POCHETE ESPORTIVA METALIZADA ZIPER GROSSEIRO;49,9
474015;MACAQUINHO REGATA BOLSO DETALHE RENDA;79,9
474065;BRINCO FOLHEADO LACO ESMALTADO PEROLA;19,9
474253;BLUSA OMBRO MANGA BABADOS POA;65,9
474283;ADESIVO SUTIA SILICONE ORELHA COELHO;19,9
474302;CLUTCH QUADRADA EM VERNIZ ALCINHA CORRENTE;29,9
474302;CLUTCH QUADRADA EM VERNIZ ALCINHA CORRENTE;29,9
474484;NECESSARIE TELINHA XADREZ ZIPER;19,9
474536;CLUTCH QUADRADA EM PALHA FECHO 2BOLA;110
474536;CLUTCH QUADRADA EM PALHA FECHO 2BOLA;110
474538;CLUTCH MEIA LUA EM TECIDO DETALHE FECHO BOLAS METAL;129,9
474539;CLUCTH METAL FORMATO CONCHA FECHO BOLA;99,9
474541;CLUTCH  FORMATO MEIA LUA AMASSADO FECHO BOLA METAL;99,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474544;CLUTCH MADRE PEROLA RETANGULAR;269,9
474545;CLUTCH METAL FORMATO GEOMETRICO RISCO FECHO BOLA;179,9
474545;CLUTCH METAL FORMATO GEOMETRICO RISCO FECHO BOLA;179,9
474545;CLUTCH METAL FORMATO GEOMETRICO RISCO FECHO BOLA;179,9
474545;CLUTCH METAL FORMATO GEOMETRICO RISCO FECHO BOLA;179,9
474545;CLUTCH METAL FORMATO GEOMETRICO RISCO FECHO BOLA;179,9
474545;CLUTCH METAL FORMATO GEOMETRICO RISCO FECHO BOLA;179,9
474545;CLUTCH METAL FORMATO GEOMETRICO RISCO FECHO BOLA;179,9
474556;CLUCTH RETANGULAR RISCO ONDINHAS FECHO METAL;139,9
474818;BRINCO CONCHA VAZADO;10
474855;CHAPEU PALHA PANAMA DETALHE FITA;59,9
474855;CHAPEU PALHA PANAMA DETALHE FITA;59,9
474856;CHAPEU PALHA DETALHE FITA LACO;59,9
474857;CHAPEU PALHA DETALHE FITA;69,9
474907;CONJ.BLUSA ALCINHA ESTAMPA POA C/SAIA MIDI;159,9
474934;CAMISA ML.DETALHE ENTREMEIO BT.FRENTE;79,9
474969;BLUSA REGT.CARVA BABADO EM VISCO BORDADA;59,9
475073;BLUSA ALCINHA DETALHE AMARRACAO DECOTE  _;59,9
475103;CHAPEU PANAMA EM PALHA;65,9
475215;BLUSA EM VISCOSE COM BOTOES COSTA ESTAMPADA;59,9
475215;BLUSA EM VISCOSE COM BOTOES COSTA ESTAMPADA;59,9
475215;BLUSA EM VISCOSE COM BOTOES COSTA ESTAMPADA;59,9
475215;BLUSA EM VISCOSE COM BOTOES COSTA ESTAMPADA;59,9
475215;BLUSA EM VISCOSE COM BOTOES COSTA ESTAMPADA;59,9
475215;BLUSA EM VISCOSE COM BOTOES COSTA ESTAMPADA;59,9
475215;BLUSA EM VISCOSE COM BOTOES COSTA ESTAMPADA;59,9
475215;BLUSA EM VISCOSE COM BOTOES COSTA ESTAMPADA;59,9
475246;NECESSARIE ARREDONDADA TRANSPARENCIA DETALHE VIES;29,9
475287;MASCARA RENASCENCA TUCANO;59,9
475287;MASCARA RENASCENCA TUCANO;59,9
475287;MASCARA RENASCENCA TUCANO;59,9
475287;MASCARA RENASCENCA TUCANO;59,9
475315;BLUSA MANGA CURTA EM VISCOSE DETALHE DECOTE MADEIRA;59,9
475391;BRINCO FOLHEADO ARGOLINHA OLHO GREGO COLORIDO;25,9
475412;VESTIDO ALCINHA CRUZADA LONGO EM CREPE VAZADO COSTA;459,9
475525;VESTIDO ALCINHA LONGO ABERTURA NAS COSTAS;99,9
475562;BLUSA MC.RECORTES TIRAS BORDADO PEROLA;65,9
475646;PROTETOR DE MAMILOS TECIDO PAR;12,9
475729;CLUTCH QUADRADA CROCO ALCA CORRENTE;29,9
475769;PULSEIRA CORDINHA BUZIOS;12,9
475971;BRINCO ARGOLA METAL COM CRISTAIS RETANG.;25,9
475971;BRINCO ARGOLA METAL COM CRISTAIS RETANG.;25,9
476032;OCULOS DE SOL RY BAN C/ CAPINHA LG;49,9
476032;OCULOS DE SOL RY BAN C/ CAPINHA LG;49,9
476047;BALANCA DIGITAL PORTATIL 50KG;29,9
476050;TESOURA DE UNHA METAL;7,9
476149;SANDALIA FEM.TIRA CONFORT DET SALTO BOLA;149,9
476339;VESTIDO LONGO ALCINHA DETALHE TRANCADO BUSTO;369,9
476339;VESTIDO LONGO ALCINHA DETALHE TRANCADO BUSTO;369,9
476340;VESTIDO LONGO MANGA BLUSADO;549,9
476340;VESTIDO LONGO MANGA BLUSADO;549,9
476398;CALCA PANTACOURT EM VISCOLINHO LISA;119,9
476398;CALCA PANTACOURT EM VISCOLINHO LISA;119,9
476398;CALCA PANTACOURT EM VISCOLINHO LISA;119,9
476510;SAIA LAPIS COTTON DET FTE PESPONTADA;139,9
476686;SHORT SAIA EM VISCO BABADO C/FAIXA;69,9
476708;CLUTCH DETALHE FORMAS SINTETICA FECHO METAL COM PEDRA;99,9
476710;CLUTCH ARREDONDADA ACETINADA EM FITA;99,9
476862;BRINCO ARGOLA FOLHEADO GROSSINHA;10
476945;BALANCA DIGITAL PORTATIL 50KG;59,9
476949;KIT DE COSTURA 26 PEÇAS COM ESTOJO;19,9
476949;KIT DE COSTURA 26 PEÇAS COM ESTOJO;19,9
476949;KIT DE COSTURA 26 PEÇAS COM ESTOJO;19,9
476949;KIT DE COSTURA 26 PEÇAS COM ESTOJO;19,9
476949;KIT DE COSTURA 26 PEÇAS COM ESTOJO;19,9
477243;CONJUNTO BLUSA MANGA BABADO COM SHORTS BOLSO FRENTE;149,9
477263;COPO PLASTICO 380ML MELANCIA E MORANGO;25,9
477264;IDENTIFICADOR DE BAGAGEM DE SILICONE DIVERSOS;12,9
477264;IDENTIFICADOR DE BAGAGEM DE SILICONE DIVERSOS;12,9
477267;ESPELHO REDONDO COM LED CABO USB;69,9
477280;CAMISA MG LONGA PRINCESA ALGODAO LISA BOTOES;99,9
477280;CAMISA MG LONGA PRINCESA ALGODAO LISA BOTOES;99,9
477280;CAMISA MG LONGA PRINCESA ALGODAO LISA BOTOES;99,9
477280;CAMISA MG LONGA PRINCESA ALGODAO LISA BOTOES;99,9
477280;CAMISA MG LONGA PRINCESA ALGODAO LISA BOTOES;99,9
477280;CAMISA MG LONGA PRINCESA ALGODAO LISA BOTOES;99,9
477327;VESTIDO EM TRICOT DECOTE CANOA DETALHE FENDA;99,9
477333;SANDALIA TIRA LARGA EM VERNIZ SALTO ALTO;129,9
477333;SANDALIA TIRA LARGA EM VERNIZ SALTO ALTO;129,9
477333;SANDALIA TIRA LARGA EM VERNIZ SALTO ALTO;129,9
477333;SANDALIA TIRA LARGA EM VERNIZ SALTO ALTO;129,9
